gene,id
Pms1,227099
Nat3,17962
Pdgfb,18591
Kif27,75050
Psd3,234353
Tbc1d2b,67016
R3hdm2,71750
Mir7213,102465699
Gtf3a,66596
Rpl3,27367
Sphk1,20698
Gpr137c,70713
Gm24805,115489074
Entpd5,12499
Sfr1,67788
Arhgef12,69632
Gm24204,115488592
Nrl,18185
Syngr1,20972
Mir6369,102465191
4833420G17Rik,67392
Cfap43,100048534
Frmd4a,209630
Pdgfra,18595
Ormdl1,227102
Ero1a,50527
Vmn2r78,637896
Gtf2e1,74197
Tab1,66513
Arfip2,76932
Cab39,12283
Ranbp1,19385
Mgat3,17309
Gm25777,115488712
Antkmt,214917
Mief1,239555
Mir8090,102465883
Trmt2a,15547
Gsto1,14873
Psmc6,67089
2210016F16Rik,70153
Tspan2os,78491
3110070M22Rik,67304
Tlcd5,235300
Fabp5,16592
Tmem267,633640
Itm2c,64294
Hes2,15206
Pabpc6,67543
Zic1,22771
Ccl28,56838
Gsto2,68214
Bbof1,72873
4930452A19Rik,71092
Pmp2,18857
Atf4,11911
Agbl4,78933
Actn2,11472
Metrn,70083
Fabp9,21884
Gpr55,227326
Rps19bp1,66538
Pou2f3,18988
Osgepl1,72085
Rnf113a2,66381
Aldh6a1,104776
Fabp4,11770
Cacna1i,239556
Ranbp17,66011
Lclat1,225010
Tspan2,70747
Josd2,66124
Gm22018,115485644
Sh2d4a,72281
Vsx2,12677
Pck2,74551
Oaf,102644
Csgalnact1,234356
1700074H08Rik,73480
Zic4,22774
Fam76a,230789
Abcd4,19300
Hmgcs1,208715
Gm31369,102633578
E330032C10Rik,328855
Enthd1,383075
Dpp10,269109
Fbxl16,214931
Slc39a8,67547
Itprip,414801
Gm23220,115485988
Grap2,17444
Cfap58,381229
Wdr24,268933
Nim1k,245269
Gm26101,115487250
D630033O11Rik,235302
Mrps18b,66973
Sorcs3,66673
Mir6957,102466773
Fam83f,213956
Homer1,26556
Plscr5,100504689
Gabrp,216643
A430088P11Rik,106059
Trim29,72169
Tnrc6b,213988
Lin52,217708
Styx,56291
Mir7052,102465637
5430431A17Rik,71368
Bend5,67621
Vmn2r79,621430
Ube2o,217342
Tshb,22094
Dicer1,192119
1700125H03Rik,73609
Gm36799,102640821
Tlcd3b,68952
Plscr1,22038
Dgcr8,94223
Mfsd7a,243197
Gm10637,100038706
Acot7,70025
Sorcs1,58178
Gm19872,100503751
Qk,19317
Fabp12,75497
Gm2694,100040294
Gnpnat1,54342
Mir7025,102465620
Mir6386,102465203
Gm24502,115490246
Mfsd10,68294
Rnf123,84585
Cbln1,12404
Timm10b,14356
Dnajc7,56354
Mir1306,100316814
Tango2,27883
Impa1,55980
4933402J07Rik,330820
Gm25408,115485875
Fam110c,104943
Gm24791,115485779
Mir5113,100628612
Adsl,11564
6030469F06Rik,100043065
Ints10,70885
Gpr153,100129
Rpgr,19893
Capn13,381122
Gm25578,115487585
4930451I11Rik,78118
Gm6993,102635514
Asnsd1,70396
Gm24613,115485862
Lamb1,16777
Hes3,15207
Fermt2,218952
Emc10,69683
Bank1,242248
Nup160,59015
Fgr,14191
1700110C19Rik,76634
Pacrg,69310
Mir185,387180
Comt,12846
A230009B12Rik,319750
Jmjd8,72106
Gm50478,110599589
4930527F14Rik,67651
Lins1,72635
Gm26629,102631841
Stau2,29819
Slc10a5,241877
Mtif3,76366
Icmt,57295
Gm25644,115489067
1700030L20Rik,70055
Dcaf11,28199
Txnrd2,26462
Sycp1,20957
Ins1,16333
Ahdc1,230793
Pcgf3,69587
AA387883,100043450
Ppp1r10,52040
Jmy,57748
Xpnpep1,170750
Sgsm3,105835
Zfp423,94187
1700080N15Rik,73489
Bhmt,12116
Lnx2,140887
Pdrg1,68559
Spata6,67946
Heatr1,217995
Aanat,11298
Gm45799,14356
Cplx1,12889
Klrd1,16643
Stub1,56424
Nop14,75416
Hrh3,99296
Cnep1r1,382030
Kcnip1,70357
Dclk1,13175
Dld,13382
Gm22504,115485615
Doc2a,13446
Eif4e3,66892
Mir1894,100316810
Mir3082,100526479
Gpr27,14761
Gm15522,108169039
Ptprz1,19283
Polr1d,20018
Xkr7,228787
Lpl,16956
Gm23691,115489672
Slc26a3,13487
Kcnmb1,16533
Scn2a,110876
Gsx1,14842
Mrtfa,223701
Gm24556,115486306
Nkiras2,71966
Plut,70147
Fam71e1,75538
Pdx1,18609
Fitm1,68680
Bhmt2,64918
Mir7k,102465309
Cdx2,12591
Psme1,19186
Ros1,19886
Urad,231903
Dmgdh,74129
Grk4,14772
Cers3,545975
Myo15,17910
Rnf207,433809
Ehd3,57440
Rhbdl1,214951
Dnhd1,77505
Cbll1,104836
Prok2,50501
AW495222,105364
Slc18a1,110877
Zfp131,72465
Mir467g,100316674
Flt3,14255
Mir6407,102465220
1700054A03Rik,78457
Gm26748,102635772
Rrp8,101867
Gm30381,102632253
Klrk1,27007
Add3,27360
Prkn,50873
Gm26597,108169082
Plscr2,18828
D5Ertd605e,100039805
Heatr3,234549
Mga,29808
Clip1,56430
Wasf2,242687
Mybpc2,233199
Ddhd1,114874
Nectin1,58235
Amer1,72345
Adcyap1r1,11517
Otc,18416
Gm23308,115488257
AF067063,380878
Arvcf,11877
Ccdc33,382077
Abcf1,224742
Arsb,11881
4933416E14Rik,102640864
Tfrc,22042
Asb12,70392
Mir7017,102466215
Gpr3,14748
Rpl22,19934
Tspan7,21912
Mir5624,100885837
Tcstv1,54382
Gm21761,106029237
Mir7071,102465649
Atp6v1b2,11966
B020031M17Rik,333467
4930483J18Rik,67638
Sptbn4,80297
Gm36161,102639975
Mchr1,207911
Gm22108,115488253
Cd164l2,69655
8430426J06Rik,78102
Lhfpl2,218454
Mid1ip1,68041
Slc25a17,20524
Tnk2,51789
Mir877,100124459
Agpat4,68262
Gm23819,115487496
Gm7568,102634042
Map3k6,53608
Kitl,17311
Gm21188,100861753
Ube2w,66799
Zc4h2,245522
Gm24798,115488254
St13,70356
Gm20767,639910
Gm21818,102640804
Lzts1,211134
Prr3,75210
AF067061,236546
Dnah7a,627872
BC147527,625360
Zfp930,234358
Lgals8,56048
D130040H23Rik,211135
H2al1a,100042922
H2al1b,100042927
Emc9,85308
H2al1c,100042929
Slc5a9,230612
Gm10033,378466
H2al1d,100042931
H2al1e,547160
Gm23326,115487251
H2al1f,100042939
H2al1g,100042943
H2al1h,100042944
Amigo3,320844
H2al1i,100042946
Tent4b,214627
H2al1j,236663
Gm16130,330951
Gm26314,115489164
Mir5131,100628600
Zc3h12b,547176
1700057G04Rik,78459
Gm35533,102639153
Ubb-ps,218963
Xpnpep3,321003
Stac3,237611
1700010D01Rik,76386
Bmp4,12159
Mid1,17318
Thy1,21838
Gm15222,102638002
Col5a1,12831
Gm34756,102638118
Plscr4,235527
Zfp868,234362
4933425B07Rik,74458
Dnajb7,57755
Stk17b,98267
D330046F09Rik,328385
Zfp964,636741
Rbx1,56438
Ndufa4l2,407790
Skint8,639774
Psme2,19188
Zfp869,66869
Gm25417,115485705
B430319G15Rik,78575
Zfand1,66361
Scamp1,107767
Mst1,15235
Dcbld1,66686
Chd5,269610
Gnl1,14670
Ep300,328572
Zfp963,620419
Actr3,74117
Zfp866,330788
Adamts17,233332
Atp13a1,170759
Rybp,56353
Rybp,628746
Gm25132,115489768
Gm9831,101056032
Klrc3,58179
Gm25404,115489760
H2-T24,15042
Gm4301,100043224
Chmp4c,66371
Gm4302,100043227
Gm4303,100043231
Gm4305,100043235
Xdh,22436
Cdkn3,72391
Gm4307,100043239
Ppp3ca,19055
Tcstv3,236219
Gm4312,100043247
Edaradd,171211
Mir7088,102466914
Gm23234,115486365
Plod2,26432
Fam13c,71721
1700049E22Rik,73395
Aass,30956
Ccm2l,228788
1700112J16Rik,76628
Gm22067,115488600
G530011O06Rik,654820
L3mbtl2,214669
Gm9776,328309
Ino80e,233875
Las1l,76130
Skint7,328505
Cnih1,12793
Kit,16590
Ap3b1,11774
Osbpl2,228983
Gmip,78816
Rnf31,268749
Sytl1,269589
Gm26107,115489759
Gm567,229861
Neurod6,11922
Snx16,74718
Gm3279,100041339
Eloc,67923
Fezf1,73191
Tnk2os,675921
Muc4,140474
4930469K13Rik,76874
Itprid1,232016
Prpf18,67229
Zfp385c,278304
4933400C23Rik,331003
Muc20,224116
Blvrb,233016
1700034K08Rik,78349
Smbd1,381043
Shmt2,108037
Ero1b,67475
Smco4,170748
Rubcn,100502698
Gm10745,100038545
Gm24200,115487289
Msn,17698
Ppp1r17,19051
Dipk2a,68861
Spib,272382
Rhbdf2,217344
Gm24475,115488842
Srd5a2,94224
Shq1,72171
D030040B21Rik,329101
Gm2464,100039861
Apeh,235606
Slc35f5,74150
Nr1h5,381463
Adrm1,56436
1700001K23Rik,69319
Gmfb,63985
Map3k4,26407
Skint1,639781
Sertad3,170742
Hirip3,233876
Mxi1,17859
Fnbp4,55935
Gxylt2,232313
Nxph4,104080
Tbca,21371
Chadl,214685
Sertad1,55942
Gopc,94221
Tmem222,52174
Sae1,56459
Tmem70,70397
Klrc2,16642
Lpar2,53978
Rangap1,19387
Alkbh5,268420
Otp,18420
Cgrrf1,68755
Cygb,114886
Adcy7,11513
Gpr39,71111
Gm24718,115489240
Gm14925,100503808
Gak,231580
Ly96,17087
Vsig4,278180
Gm22826,115489845
Dhx58,80861
Sike1,66641
Irf9,16391
Ptprd,19266
Slc9a9,331004
Prl2c3,18812
Prl2c3,26421
Hsf3,245525
Lypd1,72585
Lysmd4,75099
Emcn,59308
Nepn,66650
Ppp4r2,232314
Fcnb,14134
Jph1,57339
Prcd,100038570
Nus1,52014
H2-T23,15040
Nox4,50490
Mir7656,102465763
Chst2,54371
Prl2c2,18811
Gdap1,14545
Bsn,12217
Phyhipl,70911
Phyhipl,319646
Lcp2,16822
Smndc1,76479
Klrc1,16641
Kcnma1,16531
Csrnp3,77771
Zc3h7b,20286
Bcor,71458
4732491K20Rik,224523
Plg,18815
Gm4861,229862
Deup1,234964
Wdr41,218460
Ddit4l,73284
Fyttd1,69823
Hecw2,329152
Gm25080,115489755
Mir6380,102466638
Dusp5,240672
Nbea,26422
Foxi1,14233
Smc3,13006
Memo1,76890
Gm17597,100504312
Tef,21685
Zfa-ps,22639
Mir680-1,735268
Klri1,503550
4930540M03Rik,78025
Tmtc3,237500
4930447F24Rik,76873
Klri2,320407
Dag1,13138
Bend7,209645
Pdzrn3,55983
Tob2,57259
Slc22a3,20519
Phf5a,68479
Slc36a4,234967
St6galnac2,20446
Aco2,11429
Htt,15194
Rbm20,73713
Prl2c5,107849
C030013G03Rik,77414
Grin2a,14811
H2-T22,15039
H2-T22,15051
Kat2a,14534
Klrh1,232415
Mtnr1b,244701
Galnt3,14425
Nicn1,66257
Gm16299,102641509
U6,115488260
Pdcd4,18569
Gm9871,207157
Pbx4,80720
Slc35f1,215085
Gpr137b,83924
Pi15,94227
Klra17,170733
Zc3h4,330474
Usp2,53376
Polr3h,78929
Gm28154,102634738
n-R5s33,115488675
4930533K18Rik,75189
Iqcg,69707
Mir7681,102465783
Mapkbp1,26390
Gm25829,115487701
Gm36173,102639992
Crispld1,83691
Mab21l1,17116
Gm24486,115487551
Cntn3,18488
Cep85l,100038725
4933417G07Rik,71182
Csdc2,105859
Gm6034,547347
Gm22784,115486183
Rpl35a,57808
Cilp2,68709
Ralyl,76897
Dpy30,66310
Nid1,18073
Prx,19153
Brd7,26992
Pmm1,29858
Trpm3,226025
Gm19395,100502820
Pln,18821
Hspb9,75482
Lmln,239833
Klra5,16636
Lyst,17101
Gm11127,100529082
Gm36229,102640074
Dock2,94176
Tmem160,69094
Gm20597,100502868
Yjefn3,234365
Ccdc150,78016
Lrp1,16971
Mir1947,100316698
Hipk4,233020
Ndufb11b,66346
Osbpl11,106326
Gm25727,115486198
Ndufa13,67184
Slc22a2,20518
Xrcc6,14375
Gm22269,115486195
4930587E11Rik,75893
Ilk,16202
Tssk6,83984
Gm14635,100043946
Nkd1,93960
Slc7a12,140918
Mir6373,102466636
Mir7665,102466842
Gm26022,115490454
Atp6ap2,70495
Snx4,69150
Kdr,16542
Klra6,16637
Lama5,16776
H2az1,51788
Klra4,16635
Klra4,93970
Slc22a1,20517
1810030O07Rik,69155
Klra8,16639
Crisp4,78081
Wdr90,106618
Snx20,71607
Heph,15203
Gatad2a,234366
Desi1,28075
St6galnac1,20445
Klra14-ps,654449
Dnajb14,70604
Defb44-ps,654454
Defb18,654460
Gng4,14706
Klra9,16640
Gtf3c3,98488
Llgl1,16897
Snu13,20826
Taok2,381921
Amt,434437
Msantd1,403174
Pde8b,218461
Gm40155,105244562
Klra7,16638
4930407I10Rik,328573
Tm4sf1,17112
Zcchc8,70650
Ghr,14600
Tcta,102791
Gm34066,102637189
Jmjd7,433466
Nckap5,210356
Rnf26,213211
Fat3,270120
Mir7005,102466785
Tm4sf4,229302
Sephs1,109079
Tyr,22173
Lamtor3,56692
Taf10,24075
Nod2,257632
Stat6,20852
Hck,15162
Rhoa,11848
Npas1,18142
Wwtr1,97064
Gm22031,115488568
Insyn2b,574403
Fbxo4,106052
Srd5a3,57357
Rab5c,19345
AW549877,106064
Klra10,16628
n-R5s151,115486558
Pold1,18971
Chl1,12661
Stra6,20897
Mir6377,102465197
Gm2093,328489
Bicc1,83675
Commd2,52245
Mcrip2,68241
Oxct1,67041
Tmem175,72392
Mxra7,67622
Dapp1,26377
Gpr165,76206
Defb41,77673
Mettl26,68347
Mau2,74549
Spdl1,70385
Med14,26896
Gm15825,102635013
Gm22022,115485845
Enah,13800
Gm25799,115487942
Jmjd6,107817
Wfikkn1,215001
Tmem165,21982
Mei1,74369
Rps21,66481
Igf2r,16004
1110002E22Rik,102634333
Ankub1,242037
Mir3091,100526556
Phyh,16922
Dmtf1,23857
Kcnh4,380728
Grm5,108071
Mttp,17777
Olfm1,56177
Wdtc1,230796
Mir7053,102466796
Mcm9,71567
Arhgap35,232906
Hcrt,15171
Mettl23,74319
Gm24249,115486589
Zbed3,72114
Snora47,100217450
Gm22661,115485922
Aggf1,66549
Gm29443,102634559
Slit3,20564
Gm24708,115486567
Gm14634,552913
Klra13-ps,16631
Pgr15l,245526
Tmem219,68742
Spast,50850
AA414768,245350
5730405O15Rik,70489
Gm24784,115490464
Trmt10a,108943
Eda2r,245527
Klra3,16634
Cables2,252966
Tyrp1,22178
Gm26070,115485848
Flii,14248
B3galnt2,97884
Klra1,16627
Sugp1,70616
Nab2,17937
Ar,11835
Lurap1l,52829
Plcxd3,239318
Ppp1r26,241289
Gpx1,14775
Csde1,229663
Skint4,320640
C6,12274
Pld3,18807
Islr,26968
Usp9x,22284
Rbbp8nl,271887
Tm6sf2,107770
Chordc1,66917
Gm6590,625473
1700007K13Rik,69327
Gm6600,625558
Gata5,14464
C730027H18Rik,319572
Airn,104103
Ranbp3l,223332
Hapln4,330790
Ucma,68527
1700113B09Rik,78638
Asf1a,66403
Nadk2,68646
Ncan,13004
Mas1,17171
Klra2,16633
Islr2,320563
Gm23445,115486850
Ceacam15,101434
Skp2,27401
Mir218-2,723924
Skint3,195564
Ghdc,80860
Kctd13,233877
Cep290,216274
Mir7066,102465646
Gm25906,115485667
Rfxank,19727
Gata5os,100036520
Skint9,329918
Ceacam9,26368
Mir133a-2,723954
Mrgprh,80978
Mrps2,118451
Cntn6,53870
Pank3,211347
Rab40c,224624
Slc9a1,20544
Ctsc,13032
Srsf2,20382
Tm9sf4,99237
2010308F09Rik,72122
1600029O15Rik,665268
Ddx3x,13205
Mfrp,259172
Nr2c2ap,75692
Mir103-1,723824
Mief2,237781
Crhbp,12919
Ugt3a1,105887
Asphd1,233879
Borcs8,72368
Mir5100,100628625
Fbll1,237730
Rars,104458
S100z,268686
Ugt3a2,223337
Gm25345,115485621
F2rl1,14063
H2-Bl,14963
Tpp1,12751
Ophn1,94190
F2r,14062
Lmbrd2,320506
Cyld,74256
Tbce,70430
Tfap2d,226896
Stat5b,20851
Mir5122,100628620
Tent5b,100342
Trnp1,69539
Ttc21b,73668
Gm23339,115490476
Gm19757,100503536
Pgap1,241062
Skint2,329919
Magohb,66441
Naalad2,72560
Gm24099,115490002
Lrrk2,66725
Styk1,243659
Kdf1,69073
Gm26000,115489194
Nyx,236690
Nemp1,72243
Nemp1,210035
Iqgap2,544963
Wwc1,211652
Srp9,27058
Yipf6,77929
Mef2a,17258
4930579F01Rik,67741
Skint10,230613
Vmn1r1,625823
Mgat5,107895
Ybx3,56449
Nudc,18221
0610031O16Rik,68369
H2-T-ps,667803
Stard8,236920
Adh7,11529
Gm7030,630294
Tspyl3,241732
Ubtfl1,546118
Mbd3l2,234988
Pla2g4b,211429
BC023719,100416360
U2surp,67958
Mfsd11,69900
Pan3,72587
Nr0b2,23957
4930430F08Rik,68281
Degs1,13244
Gpatch3,242691
Rnf13,24017
Pnldc1,240023
Efnb1,13641
Smgc,223809
Gm22362,115486329
Gm6619,102638913
Gm23370,115487649
1700047M11Rik,67330
Skint6,230622
5430401F13Rik,71392
Gm23734,115487646
Gm14812,100038584
Tas2r130,387355
Ralgps2,78255
Pja1,18744
Tas2r107,387342
Tas2r106,387341
Tas2r104,387340
F2rl2,14064
Gbgt1,227671
Tas2r105,57252
Ap2s1,232910
Tas2r114,387346
Fam184a,75906
Gm24032,115488226
Gm14816,108168471
Gm4736,100502592
Tmem28,620592
Ggps1,14593
Prb1,381833
Eda,13607
Plagl2,54711
2410017I17Rik,675325
Gm12816,433745
Pde1c,18575
Rab38,72433
Mrpl18,67681
Gpn2,100210
Sptbn5,640524
Tenm2,23964
Slco4a1,108115
Slc30a6,210148
Dchs1,233651
Sfn,55948
Sv2c,75209
Zdhhc18,503610
Myo1a,432516
Slc1a5,20514
Gm22127,115487844
Gm12128,100039148
Mgat5b,268510
Ehd4,98878
Gm29543,105245595
Kcnab2,16498
Poc5,67463
Mir8110,102465899
Sall1,58198
Dgkq,110524
Gsdmd,69146
Gm26331,115486996
Gm24212,115485661
Tox3,244579
Adh1,11522
Fkrp,243853
Pofut1,140484
Mrpl17,27397
Tfam,21780
Mroh6,223645
Mir676,751534
Awat2,245532
Naprt,223646
Hnrnpk,15387
Mef2b,17259
Mef2b,105980076
Gm23520,115487934
Zfp558,72230
Gm24192,115487913
Gm12132,102637264
Ntsr1,18216
2310022A10Rik,66367
Gm8909,667977
Mcm10,70024
C1qtnf5,235312
Lrrcc1,71710
Otud6a,408193
Mir6516,102465258
Cask,12361
Top3a,21975
Nlrc4,268973
Eef1d,66656
Paqr9,75552
Mbd3l1,73503
Clock,12753
Yipf4,67864
Usp4,22258
Tac2,21334
Gvin2,100042856
Tcp1,21454
Kif3b,16569
Ank1,11733
Gvin1,74558
Zbtb39,320080
Gpr182,11536
Gm22372,115485624
Gvin-ps7,668139
Ube2d1,216080
2500004C02Rik,72326
Olfr693,258445
Mrgbp,73247
Olfr694,258444
Olfr695,258591
Tmem135,72759
Gm20609,102637684
Rdh1,107605
Asxl1,228790
Cisd1,52637
Smcr8,237782
Rdh9,103142
Gm7467,665055
Stat5a,20850
Pdcl2,79455
Rdh16,19683
Ogfr,72075
4930432L08Rik,74621
Nmu,56183
Pigq,14755
Man1a,17155
Optn,71648
Pcolce2,76477
Pigv,230801
Flt1,14254
Muc16,73732
Olfr697,258592
Lrrc28,67867
Pla2g4e,329502
1700102P08Rik,112418
Skint5,242627
Olfr24,18322
Pml,18854
Tigd5,105734
Pycrl,66194
Rdh19,216453
1700007F19Rik,67850
Gm26166,115489762
Gfus,22122
Gm16998,100502920
Mat2b,108645
Adh6a,69117
Gm26177,115487560
Rdh16f2,216454
Igbp1,18518
Skint11,230623
Gm25602,115487509
Rdh7,54150
Ccdc3,74186
Nras,18176
Dgat2l6,668257
Trabd2b,666048
Gm23118,115489647
H2-T3,15043
Pla2g4d,78390
Gm23233,115485610
Fzd4,14366
Sdr9c7,70061
Gpr34,23890
Foxd2,17301
Zfp623,78834
Olfr698,258595
Sec14l1,74136
Nphp4,260305
Pomp,66537
Bbip1,100503572
Zfp707,69020
Olfr828,258598
Gm23996,115485732
AI314278,101521
Iho1,434438
Gpr82,319200
Ipmk,69718
Olfr699,258180
Awat1,245533
Olfr829,259070
Prss23,76453
Ccdc166,223648
Mir6385,102466639
Olfr830,258559
Idua,15932
Nol4l,329540
H2al1n,385328
Mapk15,332110
BC048562,434439
Gm25202,115489257
Shoc2,56392
P2ry4,57385
Olfr832,258075
Gm26130,115488839
Ppp1r2-ps9,67395
Adh6b,100417514
Olfr700,258593
Olfr834,258074
Nhlrc4,621239
Olfr835,257872
Gm25207,115489281
Prpmp5,381832
Gm23516,115489178
Stoml1,69106
Gm23467,115489864
Adh6-ps1,639769
Cypt1,66742
Fam83h,105732
A930017K11Rik,100034748
Gm8882,667929
Tsc22d2,72033
D630044L22Rik,240054
Maoa,17161
Nr1h2,22260
Iqank1,432964
Gm24709,115486336
Gm22493,115486345
Prh1,19131
Mir204,387200
Adra2a,11551
Serp1,28146
Olfr836,258557
Acat3,224530
Prp2,83380
E2f5,13559
Olfr837,258558
Scrib,105782
Lsm5,66373
Loxl1,16949
Camk1d,227541
Gpam,14732
Foxd2os,100040736
Arr3,170735
Hmmr,15366
Hsd17b6,27400
Foxe3,30923
A630073D07Rik,381819
Mcam,84004
Adh4,26876
Ajap1,230959
Rpp21,67676
Tas2r120,387348
Tas2r121,387349
Tas2r122,630845
Tas2r115,353325
Slc46a3,71706
Gm25880,115486268
Gm22937,115485740
Tas2r124,387351
Acat2,110460
Tas2r102,387339
Tbc1d32,544696
Cmpk1,66588
Tas2r136,353165
Ampd1,229665
Avl9,78937
Nudcd2,52653
Slc26a1,231583
Pla2g4f,271844
Maob,109731
Shmt1,20425
Elapor2,231014
A430005L14Rik,97159
Tas2r117,353166
Trim39,79263
Rbis,69126
Tas2r123,353167
Tas2r116,112408
Olfr843,258560
Tas2r110,387344
Tas2r113,387345
Kbtbd2,210973
Trpc1,22063
Arid1a,93760
Tas2r125,387352
Pdzd11,72621
Adh5,11532
Commd7,99311
Tas2r129,387354
Tas2r131,387356
Fkbp9,27055
Capn15,50817
Tectb,21684
Gm24984,115485742
Msl3l2,73390
Tas2r109,387343
Ndp,17986
Gja1,14609
Tas2r103,667992
Tas2r140,387616
Efhc2,74405
Car13,71934
Agbl2,271813
Smim10l1,381820
Sez6l2,233878
5530400C23Rik,232426
1700017N19Rik,66605
Eif2a,229317
Mir6715,102465990
Gucy2g,73707
Gm22294,115489181
Gm5885,545884
Kif4,16571
Olfr845,258249
Ccng1,12450
Klhdc8b,78267
Gm5886,545886
1700022N22Rik,69431
H2-M10.2,333715
Acsl5,433256
Cntn4,269784
H2-M10.1,14985
Fundc1,72018
H2-M10.3,110696
A230004M16Rik,102637814
Mir7227,102465707
Gm25270,115490086
Dffb,13368
Olfr846,258279
Dhrs7b,216820
Tbc1d21,74286
H2-M10.4,224753
Metap1,75624
Dusp21,73547
Gdpd2,71584
H2-M11,224754
Cep104,230967
Tmem11,216821
Zdhhc6,66980
1700072B07Rik,73529
4930461G14Rik,74879
Ccdc71,72454
H2-M9,14997
Mir879,100124492
Fgfrl1,116701
Natd1,24083
Insyn1,319477
Pls1,102502
Map2k3os,24082
H2-M1,224756
Septin9,53860
Selenot,69227
Grm3,108069
Mir6952,102466772
Puf60,67959
Gm14902,102633371
Gm23312,115490243
Olfr847,258518
Wtap,60532
Dlg3,53310
Olfr701,66786
Gm36595,102640560
Gm23048,115485717
Car1,12346
1700065D16Rik,73410
Gm35722,102639396
Olfr849,258520
Tfap2b,21419
Olfr850,258516
Lrrc47,72946
Gm26278,115485754
Olfr851,258907
Rnf212,671564
Olfr853,258908
Olfr702,258590
Gm24285,115487502
Cd276,102657
Erich6,545527
Zwint,52696
Cdiptos,381922
1700047L14Rik,73295
Gm6455,70896
Gm6455,623849
Olfr854,258515
Olfr703,258589
Olfr855,258517
Car3,12350
Stil,20460
Tmed11,67366
Olfr704,257902
Rec8,56739
Lamb2,16779
Napsa,16541
Siah2,20439
Exoc1,69940
Mir7-1,723902
4930593A02Rik,71301
Nrbp2,223649
Ankdd1b,271144
Fbxo28,67948
Dennd2c,329727
Prim1,19075
4930519K11Rik,78019
Gm11729,105827746
Map2k3,26397
Mir7210,102465697
Me3,109264
Ipo4,75751
H2-M10.5,224761
Angptl1,72713
Col9a3,12841
Zfp317,244713
H2-M10.6,399549
Sod2,20656
Kdm6a,22289
Olfr857,257963
Tmem163,72160
Olfr58,18358
Rmi1,74386
BC024139,271278
Olfr859,258519
Gpr31b,436440
Olfr860,258521
Rab11fip3,215445
Vti1a,53611
Slc28a3,114304
4930467K11Rik,74928
Olfr862,258555
Kap,16483
A330049N07Rik,327768
Olfr77,258336
Olfr705,259034
Naca,17938
Olfr706,258350
Cbl,12402
Nt5c3,107569
Olfr707,194433
Plec,18810
Car2,12349
Olfr1532-ps1,258173
Acmsd,266645
Vmn2r8,627479
Smim1,68859
Olfr710,258594
2900009J06Rik,100502745
Kcnc3,16504
4930455J16Rik,67585
Tcf7l2,21416
Hsf2,15500
Trp53bp2,209456
Gm8624,667423
Gm40968,105245522
Gm11732,102637448
Rgs12,71729
A930001A20Rik,77127
Arid4b,94246
Cdc123,98828
Gm9733,751864
Kcnj12,16515
Samd4,74480
Clrn1,229320
Ccdc81,70884
Tal1,21349
Vmn1r4,171194
Gabrg2,14406
Vmn1r5,171192
Bcas2,68183
Pkhd1,241035
Vmn1r6,171193
Vmn1r7,434016
Olfr866,258551
Ccdc27,381580
Il5ra,16192
Ptges3,56351
Tcp10b,21462
Olfr867,257898
Tcfl5,277353
Olfr868,258552
Gm22491,115489797
Strn4,97387
Rpl13-ps6,100040416
Pdzk1ip1,67182
Olfr869,258550
Eif4e,13684
Olfr870,57251
Olfr871,258905
Olfr872,258553
Nudt5,53893
Vmn1r8,171205
Olfr39,258822
Etv6,14011
Olfr873,258554
Serinc1,56442
Cyp4x1,81906
Nptn,20320
Gm11166,625850
Unc93a,381058
Dipk2b,75905
Gm13199,791411
Cyp4x1os,105244662
Mir221,723827
Mir222,723828
Sirpb1a,320832
Ralgds,19730
Vmn1r9,171203
Gm22783,115489190
Cyp4a29,230639
Vmn1r10,113858
Tex13c3,278255
Gm17089,118027456
Mgat4c,67569
Gm23678,115489278
Vmn1r11,113860
Cyp4a12a,277753
Chst7,60322
Mir1956,100316706
4933406J09Rik,102639979
Tex11,83558
4930486I03Rik,75028
Vmn1r12,626397
4930425O10Rik,74635
Gm24162,115487586
U1,115488847
Lincmd1,105661730
Gm10512,100038394
Mir133b,723817
Il17a,16171
Vmn1r13,113862
Smok2a,27263
Sirpb1b,668101
Tnfrsf13b,57916
Vmn1r14,113864
Smok2b,236574
Ccnt2,72949
Cyp4a12b,13118
Gm26500,115488882
Bcl2l14,66813
Tcp10c,100041352
Tspan5,56224
Olfr18,18315
Cyp4a30b,435802
Mir378c,102465206
Gm10371,100038654
Usp22,216825
Zfp560,434377
Vmn1r15,113863
Gch1,14528
Cyp4a14,13119
Vmn1r16,171202
Vmn1r17,171189
Rec114,73673
U1,115488853
Rnu6,19862
2700054A10Rik,72578
Vmn1r18,171199
Tm9sf1,74140
Cyp4a10,13117
Vmn1r19,171200
Vmn1r20,434017
Smok4a,272667
Gm26375,115488884
Gm24867,115488880
Il17f,257630
Atr,245000
Tcte2,21646
Gm26129,115488246
Lrp6,16974
Sirpb1c,100038947
Hecw1,94253
Cdipt,52858
Atp5b,11947
Ankrd44,329154
Tnrc6c,217351
Birc6,12211
Mir3097,100526557
4930558F17Rik,75330
Vmn2r9,435864
Cyp4a31,666168
Snord59a,115487514
Mir3059,100526516
Gm24577,115489205
Mir677,751518
Gm27510,115489204
Olfr6,233670
Trnt1,70047
Slc9a7,236727
Trim33,94093
Nts,67405
Tssk4,71099
Ttc23,67009
Vmn2r10,22307
